#    L    TT             EE             BB             TE          
  4140   0.239774E+01   0.776591E-01   0.455285E-02  -0.100248E+00
  4141   0.239237E+01   0.775085E-01   0.454842E-02  -0.100093E+00
  4142   0.238712E+01   0.773576E-01   0.454399E-02  -0.999398E-01
  4143   0.238183E+01   0.772071E-01   0.453957E-02  -0.997882E-01
  4144   0.237651E+01   0.770557E-01   0.453515E-02  -0.996375E-01
  4145   0.237130E+01   0.769054E-01   0.453074E-02  -0.994877E-01
  4146   0.236606E+01   0.767540E-01   0.452633E-02  -0.993390E-01
  4147   0.236080E+01   0.766024E-01   0.452193E-02  -0.991917E-01
  4148   0.235558E+01   0.764506E-01   0.451753E-02  -0.990449E-01
  4149   0.235041E+01   0.762999E-01   0.451314E-02  -0.988997E-01
  4150   0.234522E+01   0.761475E-01   0.450875E-02  -0.987547E-01
  4151   0.234008E+01   0.759962E-01   0.450436E-02  -0.986115E-01
  4152   0.233492E+01   0.758440E-01   0.449998E-02  -0.984687E-01
  4153   0.232982E+01   0.756923E-01   0.449561E-02  -0.983272E-01
  4154   0.232470E+01   0.755396E-01   0.449124E-02  -0.981865E-01
  4155   0.231972E+01   0.753873E-01   0.448687E-02  -0.980459E-01
  4156   0.231465E+01   0.752341E-01   0.448251E-02  -0.979063E-01
  4157   0.230964E+01   0.750821E-01   0.447815E-02  -0.977679E-01
  4158   0.230470E+01   0.749292E-01   0.447380E-02  -0.976300E-01
  4159   0.229975E+01   0.747760E-01   0.446944E-02  -0.974935E-01
  4160   0.229486E+01   0.746233E-01   0.446510E-02  -0.973563E-01
  4161   0.228997E+01   0.744704E-01   0.446075E-02  -0.972201E-01
  4162   0.228515E+01   0.743173E-01   0.445641E-02  -0.970849E-01
  4163   0.228032E+01   0.741632E-01   0.445207E-02  -0.969494E-01
  4164   0.227557E+01   0.740096E-01   0.444774E-02  -0.968145E-01
  4165   0.227088E+01   0.738564E-01   0.444341E-02  -0.966810E-01
  4166   0.226620E+01   0.737023E-01   0.443908E-02  -0.965469E-01
  4167   0.226150E+01   0.735472E-01   0.443476E-02  -0.964137E-01
  4168   0.225688E+01   0.733941E-01   0.443044E-02  -0.962808E-01
  4169   0.225211E+01   0.732393E-01   0.442612E-02  -0.961491E-01
  4170   0.224771E+01   0.730856E-01   0.442180E-02  -0.960165E-01
  4171   0.224323E+01   0.729309E-01   0.441749E-02  -0.958837E-01
  4172   0.223867E+01   0.727767E-01   0.441319E-02  -0.957526E-01
  4173   0.223425E+01   0.726214E-01   0.440888E-02  -0.956215E-01
  4174   0.222983E+01   0.724666E-01   0.440458E-02  -0.954893E-01
  4175   0.222540E+01   0.723122E-01   0.440029E-02  -0.953581E-01
  4176   0.222104E+01   0.721575E-01   0.439600E-02  -0.952274E-01
  4177   0.221667E+01   0.720024E-01   0.439171E-02  -0.950965E-01
  4178   0.221237E+01   0.718477E-01   0.438742E-02  -0.949656E-01
  4179   0.220805E+01   0.716919E-01   0.438314E-02  -0.948347E-01
  4180   0.220373E+01   0.715365E-01   0.437887E-02  -0.947039E-01
  4181   0.219947E+01   0.713806E-01   0.437460E-02  -0.945725E-01
  4182   0.219519E+01   0.712244E-01   0.437033E-02  -0.944415E-01
  4183   0.219097E+01   0.710684E-01   0.436607E-02  -0.943101E-01
  4184   0.218674E+01   0.709128E-01   0.436181E-02  -0.941792E-01
  4185   0.218249E+01   0.707566E-01   0.435756E-02  -0.940481E-01
  4186   0.217830E+01   0.706008E-01   0.435331E-02  -0.939169E-01
  4187   0.217409E+01   0.704444E-01   0.434906E-02  -0.937856E-01
  4188   0.216994E+01   0.702890E-01   0.434483E-02  -0.936544E-01
  4189   0.216569E+01   0.701322E-01   0.434059E-02  -0.935219E-01
  4190   0.216156E+01   0.699757E-01   0.433637E-02  -0.933902E-01
  4191   0.215735E+01   0.698193E-01   0.433214E-02  -0.932574E-01
  4192   0.215325E+01   0.696630E-01   0.432793E-02  -0.931241E-01
  4193   0.214907E+01   0.695047E-01   0.432371E-02  -0.929919E-01
  4194   0.214485E+01   0.693478E-01   0.431951E-02  -0.928586E-01
  4195   0.214069E+01   0.691926E-01   0.431531E-02  -0.927244E-01
  4196   0.213651E+01   0.690366E-01   0.431111E-02  -0.925899E-01
  4197   0.213231E+01   0.688791E-01   0.430693E-02  -0.924553E-01
  4198   0.212816E+01   0.687231E-01   0.430274E-02  -0.923205E-01
  4199   0.212398E+01   0.685655E-01   0.429856E-02  -0.921842E-01
  4200   0.211986E+01   0.684087E-01   0.429439E-02  -0.920479E-01
  4201   0.211564E+01   0.682510E-01   0.429023E-02  -0.919108E-01
  4202   0.211148E+01   0.680946E-01   0.428606E-02  -0.917737E-01
  4203   0.210730E+01   0.679373E-01   0.428191E-02  -0.916346E-01
  4204   0.210318E+01   0.677799E-01   0.427776E-02  -0.914963E-01
  4205   0.209897E+01   0.676230E-01   0.427362E-02  -0.913575E-01
  4206   0.209474E+01   0.674652E-01   0.426948E-02  -0.912175E-01
  4207   0.209065E+01   0.673078E-01   0.426534E-02  -0.910770E-01
  4208   0.208647E+01   0.671516E-01   0.426121E-02  -0.909353E-01
  4209   0.208228E+01   0.669937E-01   0.425709E-02  -0.907933E-01
  4210   0.207816E+01   0.668369E-01   0.425297E-02  -0.906501E-01
  4211   0.207395E+01   0.666797E-01   0.424886E-02  -0.905082E-01
  4212   0.206982E+01   0.665221E-01   0.424475E-02  -0.903637E-01
  4213   0.206568E+01   0.663648E-01   0.424065E-02  -0.902189E-01
  4214   0.206161E+01   0.662079E-01   0.423655E-02  -0.900739E-01
  4215   0.205755E+01   0.660504E-01   0.423245E-02  -0.899279E-01
  4216   0.205348E+01   0.658939E-01   0.422836E-02  -0.897810E-01
  4217   0.204935E+01   0.657362E-01   0.422427E-02  -0.896339E-01
  4218   0.204530E+01   0.655793E-01   0.422019E-02  -0.894858E-01
  4219   0.204132E+01   0.654219E-01   0.421611E-02  -0.893368E-01
  4220   0.203721E+01   0.652653E-01   0.421204E-02  -0.891876E-01
  4221   0.203319E+01   0.651088E-01   0.420797E-02  -0.890368E-01
  4222   0.202924E+01   0.649523E-01   0.420390E-02  -0.888857E-01
  4223   0.202532E+01   0.647944E-01   0.419984E-02  -0.887353E-01
  4224   0.202133E+01   0.646380E-01   0.419578E-02  -0.885832E-01
  4225   0.201743E+01   0.644815E-01   0.419172E-02  -0.884301E-01
  4226   0.201355E+01   0.643249E-01   0.418767E-02  -0.882753E-01
  4227   0.200969E+01   0.641690E-01   0.418362E-02  -0.881211E-01
  4228   0.200577E+01   0.640130E-01   0.417958E-02  -0.879659E-01
  4229   0.200195E+01   0.638561E-01   0.417553E-02  -0.878097E-01
  4230   0.199814E+01   0.636997E-01   0.417149E-02  -0.876533E-01
  4231   0.199443E+01   0.635446E-01   0.416746E-02  -0.874950E-01
  4232   0.199059E+01   0.633885E-01   0.416342E-02  -0.873372E-01
  4233   0.198692E+01   0.632328E-01   0.415939E-02  -0.871776E-01
  4234   0.198320E+01   0.630783E-01   0.415537E-02  -0.870176E-01
  4235   0.197950E+01   0.629220E-01   0.415134E-02  -0.868558E-01
  4236   0.197589E+01   0.627669E-01   0.414732E-02  -0.866950E-01
  4237   0.197230E+01   0.626128E-01   0.414331E-02  -0.865315E-01
  4238   0.196865E+01   0.624575E-01   0.413929E-02  -0.863683E-01
  4239   0.196503E+01   0.623033E-01   0.413528E-02  -0.862045E-01
  4240   0.196157E+01   0.621493E-01   0.413128E-02  -0.860395E-01
  4241   0.195798E+01   0.619948E-01   0.412727E-02  -0.858730E-01
  4242   0.195441E+01   0.618412E-01   0.412327E-02  -0.857067E-01
  4243   0.195085E+01   0.616863E-01   0.411928E-02  -0.855397E-01
  4244   0.194738E+01   0.615331E-01   0.411528E-02  -0.853711E-01
  4245   0.194385E+01   0.613799E-01   0.411130E-02  -0.852033E-01
  4246   0.194040E+01   0.612269E-01   0.410731E-02  -0.850331E-01
  4247   0.193690E+01   0.610739E-01   0.410333E-02  -0.848627E-01
  4248   0.193333E+01   0.609209E-01   0.409935E-02  -0.846914E-01
  4249   0.192992E+01   0.607686E-01   0.409538E-02  -0.845199E-01
  4250   0.192644E+01   0.606164E-01   0.409141E-02  -0.843472E-01
  4251   0.192304E+01   0.604655E-01   0.408745E-02  -0.841734E-01
  4252   0.191950E+01   0.603146E-01   0.408349E-02  -0.839992E-01
  4253   0.191605E+01   0.601628E-01   0.407953E-02  -0.838245E-01
  4254   0.191267E+01   0.600116E-01   0.407558E-02  -0.836485E-01
  4255   0.190914E+01   0.598618E-01   0.407164E-02  -0.834718E-01
  4256   0.190570E+01   0.597117E-01   0.406770E-02  -0.832946E-01
  4257   0.190226E+01   0.595614E-01   0.406376E-02  -0.831166E-01
  4258   0.189882E+01   0.594116E-01   0.405983E-02  -0.829379E-01
  4259   0.189523E+01   0.592630E-01   0.405590E-02  -0.827583E-01
  4260   0.189172E+01   0.591141E-01   0.405198E-02  -0.825786E-01
  4261   0.188829E+01   0.589655E-01   0.404806E-02  -0.823980E-01
  4262   0.188478E+01   0.588166E-01   0.404415E-02  -0.822171E-01
  4263   0.188128E+01   0.586689E-01   0.404024E-02  -0.820350E-01
  4264   0.187778E+01   0.585214E-01   0.403634E-02  -0.818534E-01
  4265   0.187428E+01   0.583742E-01   0.403244E-02  -0.816697E-01
  4266   0.187086E+01   0.582273E-01   0.402855E-02  -0.814855E-01
  4267   0.186729E+01   0.580807E-01   0.402466E-02  -0.813022E-01
  4268   0.186380E+01   0.579342E-01   0.402078E-02  -0.811174E-01
  4269   0.186024E+01   0.577880E-01   0.401690E-02  -0.809326E-01
  4270   0.185677E+01   0.576427E-01   0.401303E-02  -0.807470E-01
  4271   0.185329E+01   0.574968E-01   0.400916E-02  -0.805611E-01
  4272   0.184976E+01   0.573511E-01   0.400530E-02  -0.803735E-01
  4273   0.184622E+01   0.572084E-01   0.400144E-02  -0.801863E-01
  4274   0.184270E+01   0.570643E-01   0.399758E-02  -0.799994E-01
  4275   0.183919E+01   0.569203E-01   0.399373E-02  -0.798106E-01
  4276   0.183569E+01   0.567778E-01   0.398989E-02  -0.796226E-01
  4277   0.183213E+01   0.566346E-01   0.398605E-02  -0.794339E-01
  4278   0.182859E+01   0.564921E-01   0.398221E-02  -0.792452E-01
  4279   0.182513E+01   0.563497E-01   0.397838E-02  -0.790557E-01
  4280   0.182161E+01   0.562087E-01   0.397455E-02  -0.788660E-01
  4281   0.181811E+01   0.560691E-01   0.397072E-02  -0.786760E-01
  4282   0.181456E+01   0.559287E-01   0.396690E-02  -0.784856E-01
  4283   0.181110E+01   0.557882E-01   0.396308E-02  -0.782948E-01
  4284   0.180766E+01   0.556477E-01   0.395927E-02  -0.781034E-01
  4285   0.180424E+01   0.555085E-01   0.395546E-02  -0.779122E-01
  4286   0.180070E+01   0.553684E-01   0.395165E-02  -0.777209E-01
  4287   0.179733E+01   0.552297E-01   0.394785E-02  -0.775282E-01
  4288   0.179391E+01   0.550915E-01   0.394405E-02  -0.773360E-01
  4289   0.179044E+01   0.549539E-01   0.394025E-02  -0.771436E-01
  4290   0.178707E+01   0.548169E-01   0.393645E-02  -0.769508E-01
  4291   0.178372E+01   0.546797E-01   0.393266E-02  -0.767576E-01
  4292   0.178033E+01   0.545437E-01   0.392888E-02  -0.765655E-01
  4293   0.177703E+01   0.544075E-01   0.392509E-02  -0.763712E-01
  4294   0.177369E+01   0.542726E-01   0.392131E-02  -0.761785E-01
  4295   0.177038E+01   0.541382E-01   0.391753E-02  -0.759857E-01
  4296   0.176709E+01   0.540035E-01   0.391376E-02  -0.757913E-01
  4297   0.176383E+01   0.538693E-01   0.390998E-02  -0.755975E-01
  4298   0.176060E+01   0.537356E-01   0.390621E-02  -0.754042E-01
  4299   0.175724E+01   0.536031E-01   0.390245E-02  -0.752097E-01
  4300   0.175406E+01   0.534710E-01   0.389868E-02  -0.750162E-01
  4301   0.175082E+01   0.533387E-01   0.389492E-02  -0.748222E-01
  4302   0.174762E+01   0.532076E-01   0.389117E-02  -0.746283E-01
  4303   0.174443E+01   0.530768E-01   0.388741E-02  -0.744337E-01
  4304   0.174127E+01   0.529465E-01   0.388366E-02  -0.742405E-01
  4305   0.173813E+01   0.528159E-01   0.387991E-02  -0.740456E-01
  4306   0.173493E+01   0.526872E-01   0.387617E-02  -0.738520E-01
  4307   0.173176E+01   0.525581E-01   0.387242E-02  -0.736573E-01
  4308   0.172860E+01   0.524301E-01   0.386869E-02  -0.734645E-01
  4309   0.172546E+01   0.523018E-01   0.386495E-02  -0.732704E-01
  4310   0.172234E+01   0.521746E-01   0.386122E-02  -0.730764E-01
  4311   0.171924E+01   0.520478E-01   0.385749E-02  -0.728833E-01
  4312   0.171614E+01   0.519221E-01   0.385376E-02  -0.726902E-01
  4313   0.171307E+01   0.517952E-01   0.385004E-02  -0.724970E-01
  4314   0.170993E+01   0.516710E-01   0.384632E-02  -0.723044E-01
  4315   0.170680E+01   0.515463E-01   0.384261E-02  -0.721115E-01
  4316   0.170368E+01   0.514220E-01   0.383890E-02  -0.719205E-01
  4317   0.170050E+01   0.512966E-01   0.383519E-02  -0.717276E-01
  4318   0.169740E+01   0.511737E-01   0.383149E-02  -0.715335E-01
  4319   0.169430E+01   0.510504E-01   0.382779E-02  -0.713419E-01
  4320   0.169122E+01   0.509290E-01   0.382409E-02  -0.711511E-01
  4321   0.168814E+01   0.508071E-01   0.382040E-02  -0.709588E-01
  4322   0.168499E+01   0.506878E-01   0.381671E-02  -0.707680E-01
  4323   0.168184E+01   0.505667E-01   0.381303E-02  -0.705778E-01
  4324   0.167871E+01   0.504466E-01   0.380935E-02  -0.703874E-01
  4325   0.167564E+01   0.503268E-01   0.380568E-02  -0.701975E-01
  4326   0.167251E+01   0.502082E-01   0.380201E-02  -0.700073E-01
  4327   0.166931E+01   0.500899E-01   0.379834E-02  -0.698189E-01
  4328   0.166626E+01   0.499719E-01   0.379468E-02  -0.696293E-01
  4329   0.166306E+01   0.498536E-01   0.379102E-02  -0.694407E-01
  4330   0.166001E+01   0.497371E-01   0.378736E-02  -0.692551E-01
  4331   0.165682E+01   0.496202E-01   0.378371E-02  -0.690675E-01
  4332   0.165364E+01   0.495045E-01   0.378006E-02  -0.688806E-01
  4333   0.165053E+01   0.493883E-01   0.377642E-02  -0.686936E-01
  4334   0.164728E+01   0.492733E-01   0.377278E-02  -0.685080E-01
  4335   0.164410E+01   0.491580E-01   0.376915E-02  -0.683223E-01
  4336   0.164093E+01   0.490445E-01   0.376552E-02  -0.681348E-01
  4337   0.163777E+01   0.489307E-01   0.376189E-02  -0.679508E-01
  4338   0.163453E+01   0.488165E-01   0.375827E-02  -0.677672E-01
  4339   0.163146E+01   0.487035E-01   0.375465E-02  -0.675831E-01
  4340   0.162831E+01   0.485925E-01   0.375103E-02  -0.674001E-01
  4341   0.162510E+01   0.484811E-01   0.374742E-02  -0.672189E-01
  4342   0.162197E+01   0.483709E-01   0.374381E-02  -0.670363E-01
  4343   0.161885E+01   0.482597E-01   0.374021E-02  -0.668561E-01
  4344   0.161567E+01   0.481497E-01   0.373661E-02  -0.666752E-01
  4345   0.161257E+01   0.480401E-01   0.373301E-02  -0.664951E-01
  4346   0.160948E+01   0.479311E-01   0.372942E-02  -0.663165E-01
  4347   0.160625E+01   0.478225E-01   0.372583E-02  -0.661387E-01
  4348   0.160319E+01   0.477145E-01   0.372224E-02  -0.659614E-01
  4349   0.160006E+01   0.476063E-01   0.371865E-02  -0.657840E-01
  4350   0.159709E+01   0.474993E-01   0.371507E-02  -0.656080E-01
  4351   0.159407E+01   0.473922E-01   0.371149E-02  -0.654325E-01
  4352   0.159113E+01   0.472863E-01   0.370792E-02  -0.652582E-01
  4353   0.158798E+01   0.471803E-01   0.370435E-02  -0.650836E-01
  4354   0.158492E+01   0.470749E-01   0.370078E-02  -0.649117E-01
  4355   0.158180E+01   0.469701E-01   0.369721E-02  -0.647393E-01
  4356   0.157876E+01   0.468659E-01   0.369365E-02  -0.645673E-01
  4357   0.157574E+01   0.467623E-01   0.369009E-02  -0.643970E-01
  4358   0.157281E+01   0.466586E-01   0.368653E-02  -0.642261E-01
  4359   0.156982E+01   0.465556E-01   0.368297E-02  -0.640570E-01
  4360   0.156692E+01   0.464532E-01   0.367942E-02  -0.638888E-01
  4361   0.156388E+01   0.463515E-01   0.367587E-02  -0.637214E-01
  4362   0.156100E+01   0.462498E-01   0.367233E-02  -0.635541E-01
  4363   0.155806E+01   0.461487E-01   0.366878E-02  -0.633883E-01
  4364   0.155512E+01   0.460484E-01   0.366524E-02  -0.632226E-01
  4365   0.155213E+01   0.459481E-01   0.366170E-02  -0.630576E-01
  4366   0.154929E+01   0.458500E-01   0.365817E-02  -0.628933E-01
  4367   0.154639E+01   0.457513E-01   0.365464E-02  -0.627305E-01
  4368   0.154350E+01   0.456518E-01   0.365111E-02  -0.625683E-01
  4369   0.154068E+01   0.455538E-01   0.364758E-02  -0.624068E-01
  4370   0.153780E+01   0.454552E-01   0.364406E-02  -0.622459E-01
  4371   0.153500E+01   0.453560E-01   0.364054E-02  -0.620857E-01
  4372   0.153213E+01   0.452591E-01   0.363702E-02  -0.619268E-01
  4373   0.152933E+01   0.451623E-01   0.363350E-02  -0.617685E-01
  4374   0.152647E+01   0.450649E-01   0.362999E-02  -0.616108E-01
  4375   0.152360E+01   0.449691E-01   0.362649E-02  -0.614544E-01
  4376   0.152081E+01   0.448735E-01   0.362298E-02  -0.612978E-01
  4377   0.151795E+01   0.447782E-01   0.361948E-02  -0.611433E-01
  4378   0.151515E+01   0.446837E-01   0.361598E-02  -0.609886E-01
  4379   0.151236E+01   0.445895E-01   0.361249E-02  -0.608359E-01
  4380   0.150964E+01   0.444948E-01   0.360899E-02  -0.606823E-01
  4381   0.150676E+01   0.444011E-01   0.360551E-02  -0.605315E-01
  4382   0.150395E+01   0.443085E-01   0.360202E-02  -0.603797E-01
  4383   0.150114E+01   0.442153E-01   0.359854E-02  -0.602300E-01
  4384   0.149832E+01   0.441225E-01   0.359506E-02  -0.600802E-01
  4385   0.149550E+01   0.440308E-01   0.359159E-02  -0.599316E-01
  4386   0.149274E+01   0.439394E-01   0.358812E-02  -0.597844E-01
  4387   0.148991E+01   0.438477E-01   0.358465E-02  -0.596370E-01
  4388   0.148706E+01   0.437563E-01   0.358118E-02  -0.594910E-01
  4389   0.148428E+01   0.436661E-01   0.357772E-02  -0.593463E-01
  4390   0.148142E+01   0.435756E-01   0.357427E-02  -0.592023E-01
  4391   0.147870E+01   0.434855E-01   0.357081E-02  -0.590596E-01
  4392   0.147583E+01   0.433958E-01   0.356736E-02  -0.589161E-01
  4393   0.147309E+01   0.433067E-01   0.356392E-02  -0.587748E-01
  4394   0.147013E+01   0.432172E-01   0.356048E-02  -0.586342E-01
  4395   0.146739E+01   0.431291E-01   0.355704E-02  -0.584943E-01
  4396   0.146450E+01   0.430407E-01   0.355360E-02  -0.583566E-01
  4397   0.146170E+01   0.429529E-01   0.355017E-02  -0.582182E-01
  4398   0.145890E+01   0.428648E-01   0.354674E-02  -0.580813E-01
  4399   0.145609E+01   0.427774E-01   0.354331E-02  -0.579445E-01
  4400   0.145327E+01   0.426905E-01   0.353989E-02  -0.578093E-01
  4401   0.145045E+01   0.426036E-01   0.353647E-02  -0.576757E-01
  4402   0.144765E+01   0.425172E-01   0.353306E-02  -0.575414E-01
  4403   0.144484E+01   0.424308E-01   0.352965E-02  -0.574089E-01
  4404   0.144208E+01   0.423450E-01   0.352624E-02  -0.572772E-01
  4405   0.143931E+01   0.422592E-01   0.352283E-02  -0.571457E-01
  4406   0.143655E+01   0.421733E-01   0.351943E-02  -0.570160E-01
  4407   0.143379E+01   0.420881E-01   0.351603E-02  -0.568865E-01
  4408   0.143103E+01   0.420037E-01   0.351263E-02  -0.567580E-01
  4409   0.142829E+01   0.419186E-01   0.350924E-02  -0.566298E-01
  4410   0.142555E+01   0.418342E-01   0.350585E-02  -0.565034E-01
  4411   0.142283E+01   0.417499E-01   0.350246E-02  -0.563774E-01
  4412   0.142011E+01   0.416664E-01   0.349908E-02  -0.562532E-01
  4413   0.141739E+01   0.415830E-01   0.349570E-02  -0.561288E-01
  4414   0.141471E+01   0.414989E-01   0.349232E-02  -0.560047E-01
  4415   0.141202E+01   0.414164E-01   0.348894E-02  -0.558819E-01
  4416   0.140936E+01   0.413333E-01   0.348557E-02  -0.557596E-01
  4417   0.140669E+01   0.412512E-01   0.348220E-02  -0.556386E-01
  4418   0.140406E+01   0.411684E-01   0.347883E-02  -0.555182E-01
  4419   0.140141E+01   0.410866E-01   0.347547E-02  -0.553983E-01
  4420   0.139881E+01   0.410049E-01   0.347210E-02  -0.552799E-01
  4421   0.139620E+01   0.409235E-01   0.346874E-02  -0.551593E-01
  4422   0.139360E+01   0.408416E-01   0.346539E-02  -0.550415E-01
  4423   0.139102E+01   0.407606E-01   0.346204E-02  -0.549246E-01
  4424   0.138845E+01   0.406792E-01   0.345868E-02  -0.548085E-01
  4425   0.138589E+01   0.405988E-01   0.345534E-02  -0.546947E-01
  4426   0.138335E+01   0.405179E-01   0.345199E-02  -0.545804E-01
  4427   0.138081E+01   0.404374E-01   0.344865E-02  -0.544663E-01
  4428   0.137828E+01   0.403571E-01   0.344531E-02  -0.543524E-01
  4429   0.137577E+01   0.402772E-01   0.344198E-02  -0.542388E-01
  4430   0.137325E+01   0.401969E-01   0.343864E-02  -0.541278E-01
  4431   0.137075E+01   0.401178E-01   0.343531E-02  -0.540165E-01
  4432   0.136826E+01   0.400389E-01   0.343199E-02  -0.539056E-01
  4433   0.136577E+01   0.399590E-01   0.342866E-02  -0.537952E-01
  4434   0.136328E+01   0.398803E-01   0.342534E-02  -0.536853E-01
  4435   0.136081E+01   0.398012E-01   0.342203E-02  -0.535768E-01
  4436   0.135834E+01   0.397233E-01   0.341871E-02  -0.534682E-01
  4437   0.135587E+01   0.396443E-01   0.341540E-02  -0.533602E-01
  4438   0.135340E+01   0.395658E-01   0.341209E-02  -0.532530E-01
  4439   0.135093E+01   0.394877E-01   0.340879E-02  -0.531466E-01
  4440   0.134847E+01   0.394101E-01   0.340549E-02  -0.530403E-01
  4441   0.134601E+01   0.393323E-01   0.340219E-02  -0.529349E-01
  4442   0.134355E+01   0.392549E-01   0.339890E-02  -0.528297E-01
  4443   0.134108E+01   0.391773E-01   0.339561E-02  -0.527254E-01
  4444   0.133862E+01   0.391002E-01   0.339232E-02  -0.526208E-01
  4445   0.133617E+01   0.390229E-01   0.338903E-02  -0.525173E-01
  4446   0.133371E+01   0.389454E-01   0.338575E-02  -0.524149E-01
  4447   0.133125E+01   0.388684E-01   0.338248E-02  -0.523130E-01
  4448   0.132879E+01   0.387912E-01   0.337920E-02  -0.522116E-01
  4449   0.132632E+01   0.387146E-01   0.337593E-02  -0.521100E-01
  4450   0.132386E+01   0.386385E-01   0.337267E-02  -0.520090E-01
  4451   0.132139E+01   0.385615E-01   0.336940E-02  -0.519088E-01
  4452   0.131891E+01   0.384851E-01   0.336614E-02  -0.518092E-01
  4453   0.131645E+01   0.384085E-01   0.336289E-02  -0.517090E-01
  4454   0.131398E+01   0.383333E-01   0.335964E-02  -0.516103E-01
  4455   0.131153E+01   0.382565E-01   0.335639E-02  -0.515133E-01
  4456   0.130906E+01   0.381802E-01   0.335314E-02  -0.514150E-01
  4457   0.130660E+01   0.381046E-01   0.334990E-02  -0.513169E-01
  4458   0.130413E+01   0.380289E-01   0.334666E-02  -0.512198E-01
  4459   0.130167E+01   0.379538E-01   0.334342E-02  -0.511239E-01
  4460   0.129921E+01   0.378786E-01   0.334019E-02  -0.510276E-01
  4461   0.129677E+01   0.378033E-01   0.333696E-02  -0.509325E-01
  4462   0.129431E+01   0.377279E-01   0.333373E-02  -0.508364E-01
  4463   0.129186E+01   0.376532E-01   0.333051E-02  -0.507417E-01
  4464   0.128942E+01   0.375784E-01   0.332729E-02  -0.506468E-01
  4465   0.128698E+01   0.375027E-01   0.332407E-02  -0.505518E-01
  4466   0.128456E+01   0.374285E-01   0.332086E-02  -0.504575E-01
  4467   0.128214E+01   0.373528E-01   0.331765E-02  -0.503647E-01
  4468   0.127973E+01   0.372792E-01   0.331444E-02  -0.502705E-01
  4469   0.127733E+01   0.372041E-01   0.331124E-02  -0.501778E-01
  4470   0.127494E+01   0.371289E-01   0.330803E-02  -0.500854E-01
  4471   0.127255E+01   0.370552E-01   0.330483E-02  -0.499916E-01
  4472   0.127019E+01   0.369806E-01   0.330164E-02  -0.498996E-01
  4473   0.126783E+01   0.369060E-01   0.329844E-02  -0.498079E-01
  4474   0.126548E+01   0.368322E-01   0.329525E-02  -0.497165E-01
  4475   0.126315E+01   0.367583E-01   0.329206E-02  -0.496255E-01
  4476   0.126084E+01   0.366843E-01   0.328888E-02  -0.495343E-01
  4477   0.125853E+01   0.366111E-01   0.328569E-02  -0.494435E-01
  4478   0.125623E+01   0.365370E-01   0.328251E-02  -0.493525E-01
  4479   0.125396E+01   0.364637E-01   0.327933E-02  -0.492621E-01
  4480   0.125169E+01   0.363896E-01   0.327616E-02  -0.491715E-01
  4481   0.124943E+01   0.363162E-01   0.327299E-02  -0.490816E-01
  4482   0.124719E+01   0.362428E-01   0.326982E-02  -0.489910E-01
  4483   0.124497E+01   0.361693E-01   0.326665E-02  -0.489018E-01
  4484   0.124275E+01   0.360951E-01   0.326349E-02  -0.488119E-01
  4485   0.124054E+01   0.360208E-01   0.326032E-02  -0.487229E-01
  4486   0.123835E+01   0.359480E-01   0.325717E-02  -0.486333E-01
  4487   0.123618E+01   0.358751E-01   0.325401E-02  -0.485438E-01
  4488   0.123400E+01   0.358022E-01   0.325086E-02  -0.484553E-01
  4489   0.123184E+01   0.357293E-01   0.324771E-02  -0.483663E-01
  4490   0.122969E+01   0.356578E-01   0.324456E-02  -0.482769E-01
  4491   0.122753E+01   0.355855E-01   0.324142E-02  -0.481878E-01
  4492   0.122540E+01   0.355124E-01   0.323827E-02  -0.480998E-01
  4493   0.122327E+01   0.354399E-01   0.323514E-02  -0.480114E-01
  4494   0.122115E+01   0.353667E-01   0.323200E-02  -0.479228E-01
  4495   0.121903E+01   0.352949E-01   0.322887E-02  -0.478346E-01
  4496   0.121691E+01   0.352223E-01   0.322574E-02  -0.477462E-01
  4497   0.121480E+01   0.351489E-01   0.322262E-02  -0.476576E-01
  4498   0.121268E+01   0.350777E-01   0.321950E-02  -0.475696E-01
  4499   0.121057E+01   0.350049E-01   0.321638E-02  -0.474807E-01
  4500   0.120845E+01   0.349327E-01   0.321327E-02  -0.473924E-01
  4501   0.120635E+01   0.348604E-01   0.321016E-02  -0.473048E-01
  4502   0.120423E+01   0.347873E-01   0.320705E-02  -0.472157E-01
  4503   0.120213E+01   0.347156E-01   0.320394E-02  -0.471280E-01
  4504   0.120001E+01   0.346446E-01   0.320084E-02  -0.470404E-01
  4505   0.119789E+01   0.345719E-01   0.319775E-02  -0.469513E-01
  4506   0.119576E+01   0.344999E-01   0.319466E-02  -0.468639E-01
  4507   0.119362E+01   0.344284E-01   0.319157E-02  -0.467758E-01
  4508   0.119150E+01   0.343569E-01   0.318848E-02  -0.466871E-01
  4509   0.118936E+01   0.342860E-01   0.318540E-02  -0.465994E-01
  4510   0.118721E+01   0.342135E-01   0.318232E-02  -0.465112E-01
  4511   0.118506E+01   0.341423E-01   0.317925E-02  -0.464224E-01
  4512   0.118291E+01   0.340709E-01   0.317618E-02  -0.463347E-01
  4513   0.118075E+01   0.339994E-01   0.317311E-02  -0.462458E-01
  4514   0.117858E+01   0.339285E-01   0.317005E-02  -0.461579E-01
  4515   0.117641E+01   0.338574E-01   0.316699E-02  -0.460697E-01
  4516   0.117424E+01   0.337862E-01   0.316393E-02  -0.459811E-01
