#    L    TT             EE             BB             TE          
  1499   0.692218E+03   0.126463E+02   0.756811E-01  -0.775130E+00
  1500   0.689278E+03   0.127225E+02   0.756127E-01  -0.402439E+00
  1501   0.686319E+03   0.127998E+02   0.755437E-01  -0.386244E-01
  1502   0.683342E+03   0.128788E+02   0.754743E-01   0.315822E+00
  1503   0.680354E+03   0.129597E+02   0.754043E-01   0.661078E+00
  1504   0.677348E+03   0.130417E+02   0.753338E-01   0.997244E+00
  1505   0.674324E+03   0.131255E+02   0.752629E-01   0.132398E+01
  1506   0.671288E+03   0.132105E+02   0.751914E-01   0.164137E+01
  1507   0.668241E+03   0.132972E+02   0.751195E-01   0.194938E+01
  1508   0.665182E+03   0.133851E+02   0.750471E-01   0.224766E+01
  1509   0.662104E+03   0.134734E+02   0.749742E-01   0.253638E+01
  1510   0.659029E+03   0.135643E+02   0.749009E-01   0.281525E+01
  1511   0.655927E+03   0.136556E+02   0.748271E-01   0.308506E+01
  1512   0.652820E+03   0.137481E+02   0.747529E-01   0.334358E+01
  1513   0.649701E+03   0.138418E+02   0.746783E-01   0.359380E+01
  1514   0.646584E+03   0.139374E+02   0.746033E-01   0.383352E+01
  1515   0.643477E+03   0.140334E+02   0.745278E-01   0.406424E+01
  1516   0.640343E+03   0.141299E+02   0.744520E-01   0.428374E+01
  1517   0.637210E+03   0.142276E+02   0.743758E-01   0.449426E+01
  1518   0.634071E+03   0.143265E+02   0.742991E-01   0.469582E+01
  1519   0.630926E+03   0.144252E+02   0.742222E-01   0.488547E+01
  1520   0.627791E+03   0.145251E+02   0.741448E-01   0.506617E+01
  1521   0.624641E+03   0.146263E+02   0.740671E-01   0.523721E+01
  1522   0.621485E+03   0.147272E+02   0.739891E-01   0.539784E+01
  1523   0.618338E+03   0.148287E+02   0.739107E-01   0.554881E+01
  1524   0.615183E+03   0.149315E+02   0.738321E-01   0.568940E+01
  1525   0.612029E+03   0.150349E+02   0.737531E-01   0.582034E+01
  1526   0.608883E+03   0.151381E+02   0.736738E-01   0.594164E+01
  1527   0.605737E+03   0.152411E+02   0.735942E-01   0.605183E+01
  1528   0.602591E+03   0.153455E+02   0.735144E-01   0.615313E+01
  1529   0.599452E+03   0.154497E+02   0.734343E-01   0.624479E+01
  1530   0.596321E+03   0.155539E+02   0.733539E-01   0.632608E+01
  1531   0.593188E+03   0.156586E+02   0.732733E-01   0.639700E+01
  1532   0.590070E+03   0.157640E+02   0.731925E-01   0.645903E+01
  1533   0.586951E+03   0.158686E+02   0.731114E-01   0.651217E+01
  1534   0.583846E+03   0.159738E+02   0.730302E-01   0.655343E+01
  1535   0.580748E+03   0.160790E+02   0.729487E-01   0.658654E+01
  1536   0.577655E+03   0.161834E+02   0.728670E-01   0.660926E+01
  1537   0.574583E+03   0.162884E+02   0.727852E-01   0.662231E+01
  1538   0.571524E+03   0.163935E+02   0.727032E-01   0.662644E+01
  1539   0.568441E+03   0.164971E+02   0.726211E-01   0.662090E+01
  1540   0.565393E+03   0.166006E+02   0.725388E-01   0.660641E+01
  1541   0.562358E+03   0.167049E+02   0.724563E-01   0.658148E+01
  1542   0.559336E+03   0.168085E+02   0.723738E-01   0.654832E+01
  1543   0.556318E+03   0.169106E+02   0.722911E-01   0.650470E+01
  1544   0.553320E+03   0.170136E+02   0.722084E-01   0.645283E+01
  1545   0.550341E+03   0.171151E+02   0.721255E-01   0.639195E+01
  1546   0.547367E+03   0.172159E+02   0.720426E-01   0.632129E+01
  1547   0.544413E+03   0.173168E+02   0.719596E-01   0.624234E+01
  1548   0.541484E+03   0.174170E+02   0.718765E-01   0.615432E+01
  1549   0.538568E+03   0.175159E+02   0.717934E-01   0.605796E+01
  1550   0.535677E+03   0.176142E+02   0.717103E-01   0.595250E+01
  1551   0.532790E+03   0.177118E+02   0.716271E-01   0.583791E+01
  1552   0.529937E+03   0.178081E+02   0.715440E-01   0.571567E+01
  1553   0.527094E+03   0.179045E+02   0.714608E-01   0.558576E+01
  1554   0.524277E+03   0.180004E+02   0.713776E-01   0.544668E+01
  1555   0.521471E+03   0.180942E+02   0.712945E-01   0.529989E+01
  1556   0.518698E+03   0.181867E+02   0.712114E-01   0.514464E+01
  1557   0.515942E+03   0.182786E+02   0.711283E-01   0.498164E+01
  1558   0.513211E+03   0.183701E+02   0.710453E-01   0.481162E+01
  1559   0.510513E+03   0.184587E+02   0.709623E-01   0.463306E+01
  1560   0.507832E+03   0.185476E+02   0.708794E-01   0.444670E+01
  1561   0.505154E+03   0.186346E+02   0.707965E-01   0.425325E+01
  1562   0.502500E+03   0.187210E+02   0.707138E-01   0.405194E+01
  1563   0.499878E+03   0.188055E+02   0.706312E-01   0.384424E+01
  1564   0.497287E+03   0.188895E+02   0.705486E-01   0.362937E+01
  1565   0.494729E+03   0.189708E+02   0.704662E-01   0.340731E+01
  1566   0.492187E+03   0.190517E+02   0.703839E-01   0.317951E+01
  1567   0.489661E+03   0.191292E+02   0.703018E-01   0.294373E+01
  1568   0.487167E+03   0.192077E+02   0.702198E-01   0.270201E+01
  1569   0.484711E+03   0.192836E+02   0.701379E-01   0.245388E+01
  1570   0.482279E+03   0.193591E+02   0.700563E-01   0.219967E+01
  1571   0.479879E+03   0.194342E+02   0.699748E-01   0.193996E+01
  1572   0.477494E+03   0.195052E+02   0.698934E-01   0.167351E+01
  1573   0.475140E+03   0.195759E+02   0.698123E-01   0.140150E+01
  1574   0.472831E+03   0.196439E+02   0.697314E-01   0.112381E+01
  1575   0.470539E+03   0.197116E+02   0.696507E-01   0.840698E+00
  1576   0.468277E+03   0.197752E+02   0.695701E-01   0.552215E+00
  1577   0.466045E+03   0.198385E+02   0.694899E-01   0.258546E+00
  1578   0.463844E+03   0.199000E+02   0.694098E-01  -0.400475E-01
  1579   0.461681E+03   0.199589E+02   0.693300E-01  -0.343527E+00
  1580   0.459533E+03   0.200175E+02   0.692505E-01  -0.651705E+00
  1581   0.457415E+03   0.200735E+02   0.691712E-01  -0.964395E+00
  1582   0.455343E+03   0.201278E+02   0.690922E-01  -0.128149E+01
  1583   0.453285E+03   0.201788E+02   0.690134E-01  -0.160279E+01
  1584   0.451273E+03   0.202295E+02   0.689349E-01  -0.192828E+01
  1585   0.449275E+03   0.202785E+02   0.688568E-01  -0.225762E+01
  1586   0.447323E+03   0.203242E+02   0.687789E-01  -0.259065E+01
  1587   0.445400E+03   0.203690E+02   0.687013E-01  -0.292748E+01
  1588   0.443514E+03   0.204112E+02   0.686240E-01  -0.326775E+01
  1589   0.441651E+03   0.204517E+02   0.685471E-01  -0.361128E+01
  1590   0.439818E+03   0.204897E+02   0.684705E-01  -0.395794E+01
  1591   0.438029E+03   0.205260E+02   0.683942E-01  -0.430754E+01
  1592   0.436263E+03   0.205606E+02   0.683182E-01  -0.465986E+01
  1593   0.434534E+03   0.205927E+02   0.682426E-01  -0.501501E+01
  1594   0.432827E+03   0.206231E+02   0.681673E-01  -0.537259E+01
  1595   0.431164E+03   0.206518E+02   0.680924E-01  -0.573226E+01
  1596   0.429539E+03   0.206773E+02   0.680179E-01  -0.609415E+01
  1597   0.427936E+03   0.207011E+02   0.679437E-01  -0.645799E+01
  1598   0.426369E+03   0.207225E+02   0.678699E-01  -0.682347E+01
  1599   0.424833E+03   0.207421E+02   0.677965E-01  -0.719068E+01
  1600   0.423333E+03   0.207601E+02   0.677234E-01  -0.755939E+01
  1601   0.421863E+03   0.207757E+02   0.676508E-01  -0.792934E+01
  1602   0.420416E+03   0.207881E+02   0.675785E-01  -0.830034E+01
  1603   0.419020E+03   0.207988E+02   0.675067E-01  -0.867259E+01
  1604   0.417646E+03   0.208071E+02   0.674352E-01  -0.904598E+01
  1605   0.416309E+03   0.208138E+02   0.673642E-01  -0.941928E+01
  1606   0.415002E+03   0.208180E+02   0.672935E-01  -0.979388E+01
  1607   0.413724E+03   0.208206E+02   0.672233E-01  -0.101691E+02
  1608   0.412476E+03   0.208215E+02   0.671535E-01  -0.105434E+02
  1609   0.411273E+03   0.208185E+02   0.670841E-01  -0.109185E+02
  1610   0.410098E+03   0.208138E+02   0.670151E-01  -0.112935E+02
  1611   0.408946E+03   0.208076E+02   0.669466E-01  -0.116678E+02
  1612   0.407839E+03   0.207981E+02   0.668785E-01  -0.120421E+02
  1613   0.406746E+03   0.207871E+02   0.668108E-01  -0.124158E+02
  1614   0.405698E+03   0.207743E+02   0.667436E-01  -0.127890E+02
  1615   0.404679E+03   0.207592E+02   0.666768E-01  -0.131608E+02
  1616   0.403682E+03   0.207417E+02   0.666104E-01  -0.135313E+02
  1617   0.402723E+03   0.207226E+02   0.665445E-01  -0.139007E+02
  1618   0.401793E+03   0.207010E+02   0.664790E-01  -0.142689E+02
  1619   0.400879E+03   0.206771E+02   0.664140E-01  -0.146359E+02
  1620   0.400016E+03   0.206515E+02   0.663494E-01  -0.150011E+02
  1621   0.399176E+03   0.206228E+02   0.662852E-01  -0.153645E+02
  1622   0.398366E+03   0.205931E+02   0.662215E-01  -0.157261E+02
  1623   0.397578E+03   0.205611E+02   0.661583E-01  -0.160861E+02
  1624   0.396828E+03   0.205275E+02   0.660955E-01  -0.164428E+02
  1625   0.396108E+03   0.204906E+02   0.660331E-01  -0.167979E+02
  1626   0.395411E+03   0.204529E+02   0.659712E-01  -0.171507E+02
  1627   0.394736E+03   0.204120E+02   0.659098E-01  -0.175004E+02
  1628   0.394092E+03   0.203702E+02   0.658488E-01  -0.178478E+02
  1629   0.393478E+03   0.203260E+02   0.657882E-01  -0.181916E+02
  1630   0.392895E+03   0.202802E+02   0.657281E-01  -0.185331E+02
  1631   0.392320E+03   0.202319E+02   0.656684E-01  -0.188709E+02
  1632   0.391791E+03   0.201812E+02   0.656092E-01  -0.192059E+02
  1633   0.391284E+03   0.201296E+02   0.655504E-01  -0.195374E+02
  1634   0.390816E+03   0.200755E+02   0.654920E-01  -0.198653E+02
  1635   0.390357E+03   0.200205E+02   0.654341E-01  -0.201896E+02
  1636   0.389929E+03   0.199616E+02   0.653766E-01  -0.205098E+02
  1637   0.389524E+03   0.199024E+02   0.653196E-01  -0.208273E+02
  1638   0.389136E+03   0.198416E+02   0.652629E-01  -0.211398E+02
  1639   0.388786E+03   0.197783E+02   0.652068E-01  -0.214483E+02
  1640   0.388453E+03   0.197133E+02   0.651510E-01  -0.217534E+02
  1641   0.388137E+03   0.196466E+02   0.650957E-01  -0.220536E+02
  1642   0.387852E+03   0.195782E+02   0.650408E-01  -0.223484E+02
  1643   0.387584E+03   0.195095E+02   0.649863E-01  -0.226399E+02
  1644   0.387334E+03   0.194368E+02   0.649322E-01  -0.229282E+02
  1645   0.387107E+03   0.193632E+02   0.648785E-01  -0.232104E+02
  1646   0.386899E+03   0.192885E+02   0.648253E-01  -0.234878E+02
  1647   0.386722E+03   0.192121E+02   0.647724E-01  -0.237592E+02
  1648   0.386563E+03   0.191339E+02   0.647200E-01  -0.240274E+02
  1649   0.386421E+03   0.190547E+02   0.646679E-01  -0.242903E+02
  1650   0.386297E+03   0.189730E+02   0.646163E-01  -0.245472E+02
  1651   0.386191E+03   0.188909E+02   0.645650E-01  -0.248002E+02
  1652   0.386111E+03   0.188056E+02   0.645141E-01  -0.250466E+02
  1653   0.386041E+03   0.187200E+02   0.644636E-01  -0.252869E+02
  1654   0.385989E+03   0.186340E+02   0.644135E-01  -0.255243E+02
  1655   0.385964E+03   0.185463E+02   0.643637E-01  -0.257536E+02
  1656   0.385949E+03   0.184567E+02   0.643143E-01  -0.259785E+02
  1657   0.385938E+03   0.183660E+02   0.642653E-01  -0.261975E+02
  1658   0.385960E+03   0.182735E+02   0.642166E-01  -0.264114E+02
  1659   0.385994E+03   0.181798E+02   0.641683E-01  -0.266187E+02
  1660   0.386032E+03   0.180858E+02   0.641204E-01  -0.268203E+02
  1661   0.386097E+03   0.179900E+02   0.640727E-01  -0.270168E+02
  1662   0.386166E+03   0.178937E+02   0.640254E-01  -0.272076E+02
  1663   0.386254E+03   0.177964E+02   0.639785E-01  -0.273911E+02
  1664   0.386347E+03   0.176971E+02   0.639319E-01  -0.275690E+02
  1665   0.386460E+03   0.175974E+02   0.638856E-01  -0.277411E+02
  1666   0.386584E+03   0.174965E+02   0.638396E-01  -0.279083E+02
  1667   0.386714E+03   0.173952E+02   0.637939E-01  -0.280676E+02
  1668   0.386864E+03   0.172928E+02   0.637485E-01  -0.282220E+02
  1669   0.387019E+03   0.171898E+02   0.637035E-01  -0.283693E+02
  1670   0.387179E+03   0.170857E+02   0.636587E-01  -0.285102E+02
  1671   0.387360E+03   0.169804E+02   0.636142E-01  -0.286462E+02
  1672   0.387546E+03   0.168746E+02   0.635700E-01  -0.287751E+02
  1673   0.387731E+03   0.167675E+02   0.635260E-01  -0.288978E+02
  1674   0.387937E+03   0.166614E+02   0.634823E-01  -0.290140E+02
  1675   0.388133E+03   0.165534E+02   0.634389E-01  -0.291240E+02
  1676   0.388351E+03   0.164440E+02   0.633958E-01  -0.292277E+02
  1677   0.388575E+03   0.163357E+02   0.633529E-01  -0.293250E+02
  1678   0.388791E+03   0.162253E+02   0.633102E-01  -0.294161E+02
  1679   0.389021E+03   0.161158E+02   0.632678E-01  -0.295009E+02
  1680   0.389257E+03   0.160050E+02   0.632256E-01  -0.295786E+02
  1681   0.389501E+03   0.158929E+02   0.631836E-01  -0.296501E+02
  1682   0.389736E+03   0.157817E+02   0.631418E-01  -0.297168E+02
  1683   0.389986E+03   0.156707E+02   0.631002E-01  -0.297757E+02
  1684   0.390236E+03   0.155583E+02   0.630589E-01  -0.298291E+02
  1685   0.390493E+03   0.154460E+02   0.630177E-01  -0.298761E+02
  1686   0.390751E+03   0.153339E+02   0.629767E-01  -0.299155E+02
  1687   0.391001E+03   0.152204E+02   0.629359E-01  -0.299493E+02
  1688   0.391266E+03   0.151077E+02   0.628953E-01  -0.299775E+02
  1689   0.391517E+03   0.149950E+02   0.628548E-01  -0.299980E+02
  1690   0.391769E+03   0.148818E+02   0.628145E-01  -0.300129E+02
  1691   0.392029E+03   0.147693E+02   0.627743E-01  -0.300223E+02
  1692   0.392289E+03   0.146554E+02   0.627343E-01  -0.300246E+02
  1693   0.392544E+03   0.145422E+02   0.626944E-01  -0.300206E+02
  1694   0.392792E+03   0.144299E+02   0.626547E-01  -0.300117E+02
  1695   0.393049E+03   0.143160E+02   0.626150E-01  -0.299951E+02
  1696   0.393300E+03   0.142037E+02   0.625755E-01  -0.299736E+02
  1697   0.393537E+03   0.140906E+02   0.625360E-01  -0.299457E+02
  1698   0.393784E+03   0.139782E+02   0.624967E-01  -0.299122E+02
  1699   0.394025E+03   0.138659E+02   0.624575E-01  -0.298716E+02
  1700   0.394260E+03   0.137527E+02   0.624183E-01  -0.298261E+02
  1701   0.394483E+03   0.136417E+02   0.623792E-01  -0.297742E+02
  1702   0.394715E+03   0.135299E+02   0.623402E-01  -0.297166E+02
  1703   0.394935E+03   0.134195E+02   0.623012E-01  -0.296541E+02
  1704   0.395150E+03   0.133083E+02   0.622623E-01  -0.295851E+02
  1705   0.395360E+03   0.131985E+02   0.622234E-01  -0.295105E+02
  1706   0.395558E+03   0.130871E+02   0.621845E-01  -0.294301E+02
  1707   0.395758E+03   0.129771E+02   0.621457E-01  -0.293455E+02
  1708   0.395947E+03   0.128684E+02   0.621069E-01  -0.292543E+02
  1709   0.396131E+03   0.127604E+02   0.620681E-01  -0.291582E+02
  1710   0.396304E+03   0.126537E+02   0.620293E-01  -0.290563E+02
  1711   0.396465E+03   0.125476E+02   0.619905E-01  -0.289486E+02
  1712   0.396629E+03   0.124405E+02   0.619517E-01  -0.288366E+02
  1713   0.396774E+03   0.123348E+02   0.619129E-01  -0.287195E+02
  1714   0.396909E+03   0.122304E+02   0.618741E-01  -0.285965E+02
  1715   0.397032E+03   0.121258E+02   0.618352E-01  -0.284699E+02
  1716   0.397159E+03   0.120224E+02   0.617963E-01  -0.283374E+02
  1717   0.397268E+03   0.119196E+02   0.617573E-01  -0.282005E+02
  1718   0.397358E+03   0.118181E+02   0.617183E-01  -0.280592E+02
  1719   0.397445E+03   0.117170E+02   0.616792E-01  -0.279126E+02
  1720   0.397529E+03   0.116172E+02   0.616401E-01  -0.277623E+02
  1721   0.397595E+03   0.115187E+02   0.616009E-01  -0.276068E+02
  1722   0.397657E+03   0.114199E+02   0.615616E-01  -0.274474E+02
  1723   0.397702E+03   0.113222E+02   0.615222E-01  -0.272835E+02
  1724   0.397730E+03   0.112266E+02   0.614827E-01  -0.271158E+02
  1725   0.397747E+03   0.111306E+02   0.614431E-01  -0.269434E+02
  1726   0.397754E+03   0.110366E+02   0.614034E-01  -0.267679E+02
  1727   0.397750E+03   0.109431E+02   0.613636E-01  -0.265878E+02
  1728   0.397730E+03   0.108521E+02   0.613237E-01  -0.264044E+02
  1729   0.397707E+03   0.107617E+02   0.612837E-01  -0.262170E+02
  1730   0.397651E+03   0.106716E+02   0.612435E-01  -0.260249E+02
  1731   0.397594E+03   0.105827E+02   0.612032E-01  -0.258310E+02
  1732   0.397519E+03   0.104949E+02   0.611628E-01  -0.256323E+02
  1733   0.397434E+03   0.104090E+02   0.611222E-01  -0.254310E+02
  1734   0.397333E+03   0.103235E+02   0.610814E-01  -0.252263E+02
  1735   0.397214E+03   0.102398E+02   0.610405E-01  -0.250175E+02
  1736   0.397086E+03   0.101565E+02   0.609995E-01  -0.248074E+02
  1737   0.396941E+03   0.100759E+02   0.609582E-01  -0.245931E+02
  1738   0.396779E+03   0.999553E+01   0.609168E-01  -0.243761E+02
  1739   0.396615E+03   0.991705E+01   0.608753E-01  -0.241570E+02
  1740   0.396420E+03   0.983966E+01   0.608335E-01  -0.239351E+02
  1741   0.396230E+03   0.976335E+01   0.607915E-01  -0.237096E+02
  1742   0.396008E+03   0.968887E+01   0.607494E-01  -0.234834E+02
  1743   0.395778E+03   0.961546E+01   0.607071E-01  -0.232535E+02
  1744   0.395530E+03   0.954386E+01   0.606645E-01  -0.230222E+02
  1745   0.395266E+03   0.947258E+01   0.606218E-01  -0.227886E+02
  1746   0.394985E+03   0.940385E+01   0.605788E-01  -0.225527E+02
  1747   0.394695E+03   0.933692E+01   0.605357E-01  -0.223152E+02
  1748   0.394381E+03   0.927178E+01   0.604923E-01  -0.220762E+02
  1749   0.394051E+03   0.920695E+01   0.604487E-01  -0.218340E+02
  1750   0.393703E+03   0.914390E+01   0.604048E-01  -0.215916E+02
  1751   0.393340E+03   0.908189E+01   0.603608E-01  -0.213482E+02
  1752   0.392967E+03   0.902091E+01   0.603165E-01  -0.211016E+02
  1753   0.392577E+03   0.896096E+01   0.602720E-01  -0.208554E+02
  1754   0.392172E+03   0.890353E+01   0.602272E-01  -0.206074E+02
  1755   0.391749E+03   0.884838E+01   0.601822E-01  -0.203582E+02
  1756   0.391318E+03   0.879372E+01   0.601370E-01  -0.201080E+02
  1757   0.390862E+03   0.874067E+01   0.600915E-01  -0.198573E+02
  1758   0.390383E+03   0.868907E+01   0.600457E-01  -0.196061E+02
  1759   0.389902E+03   0.863908E+01   0.599997E-01  -0.193544E+02
  1760   0.389398E+03   0.859075E+01   0.599535E-01  -0.191014E+02
  1761   0.388876E+03   0.854395E+01   0.599069E-01  -0.188486E+02
  1762   0.388339E+03   0.849858E+01   0.598602E-01  -0.185952E+02
  1763   0.387792E+03   0.845495E+01   0.598131E-01  -0.183411E+02
  1764   0.387236E+03   0.841299E+01   0.597658E-01  -0.180878E+02
  1765   0.386649E+03   0.837238E+01   0.597182E-01  -0.178338E+02
  1766   0.386053E+03   0.833328E+01   0.596704E-01  -0.175805E+02
  1767   0.385440E+03   0.829568E+01   0.596222E-01  -0.173265E+02
  1768   0.384811E+03   0.825974E+01   0.595738E-01  -0.170731E+02
  1769   0.384173E+03   0.822530E+01   0.595252E-01  -0.168211E+02
  1770   0.383511E+03   0.819229E+01   0.594762E-01  -0.165682E+02
  1771   0.382839E+03   0.816093E+01   0.594270E-01  -0.163166E+02
  1772   0.382158E+03   0.813099E+01   0.593775E-01  -0.160662E+02
  1773   0.381446E+03   0.810256E+01   0.593277E-01  -0.158149E+02
  1774   0.380732E+03   0.807570E+01   0.592776E-01  -0.155663E+02
  1775   0.380001E+03   0.805034E+01   0.592272E-01  -0.153181E+02
  1776   0.379261E+03   0.802641E+01   0.591766E-01  -0.150703E+02
  1777   0.378489E+03   0.800412E+01   0.591257E-01  -0.148251E+02
  1778   0.377715E+03   0.798320E+01   0.590744E-01  -0.145802E+02
  1779   0.376925E+03   0.796385E+01   0.590229E-01  -0.143371E+02
  1780   0.376124E+03   0.794593E+01   0.589711E-01  -0.140950E+02
  1781   0.375314E+03   0.792944E+01   0.589191E-01  -0.138547E+02
  1782   0.374473E+03   0.791446E+01   0.588667E-01  -0.136160E+02
  1783   0.373629E+03   0.790092E+01   0.588140E-01  -0.133790E+02
  1784   0.372782E+03   0.788875E+01   0.587611E-01  -0.131429E+02
  1785   0.371911E+03   0.787809E+01   0.587079E-01  -0.129098E+02
  1786   0.371030E+03   0.786879E+01   0.586543E-01  -0.126784E+02
  1787   0.370139E+03   0.786102E+01   0.586005E-01  -0.124484E+02
  1788   0.369238E+03   0.785456E+01   0.585465E-01  -0.122223E+02
  1789   0.368320E+03   0.784947E+01   0.584921E-01  -0.119968E+02
  1790   0.367384E+03   0.784576E+01   0.584374E-01  -0.117743E+02
  1791   0.366445E+03   0.784336E+01   0.583825E-01  -0.115547E+02
  1792   0.365496E+03   0.784236E+01   0.583273E-01  -0.113365E+02
  1793   0.364521E+03   0.784268E+01   0.582718E-01  -0.111212E+02
  1794   0.363551E+03   0.784424E+01   0.582160E-01  -0.109087E+02
  1795   0.362570E+03   0.784729E+01   0.581600E-01  -0.106991E+02
  1796   0.361549E+03   0.785152E+01   0.581037E-01  -0.104914E+02
  1797   0.360555E+03   0.785694E+01   0.580471E-01  -0.102873E+02
  1798   0.359534E+03   0.786363E+01   0.579902E-01  -0.100851E+02
  1799   0.358503E+03   0.787168E+01   0.579331E-01  -0.988645E+01
  1800   0.357468E+03   0.788093E+01   0.578757E-01  -0.969119E+01
  1801   0.356429E+03   0.789131E+01   0.578181E-01  -0.949830E+01
  1802   0.355387E+03   0.790284E+01   0.577601E-01  -0.930895E+01
  1803   0.354326E+03   0.791560E+01   0.577020E-01  -0.912325E+01
  1804   0.353246E+03   0.792943E+01   0.576436E-01  -0.893977E+01
  1805   0.352161E+03   0.794450E+01   0.575849E-01  -0.876005E+01
  1806   0.351081E+03   0.796074E+01   0.575260E-01  -0.858362E+01
  1807   0.349981E+03   0.797807E+01   0.574668E-01  -0.841068E+01
  1808   0.348876E+03   0.799628E+01   0.574074E-01  -0.824098E+01
  1809   0.347768E+03   0.801545E+01   0.573478E-01  -0.807488E+01
  1810   0.346654E+03   0.803582E+01   0.572879E-01  -0.791236E+01
  1811   0.345522E+03   0.805716E+01   0.572278E-01  -0.775331E+01
  1812   0.344392E+03   0.807955E+01   0.571675E-01  -0.759802E+01
  1813   0.343257E+03   0.810286E+01   0.571069E-01  -0.744633E+01
  1814   0.342109E+03   0.812709E+01   0.570461E-01  -0.729836E+01
  1815   0.340965E+03   0.815225E+01   0.569852E-01  -0.715409E+01
  1816   0.339815E+03   0.817827E+01   0.569240E-01  -0.701374E+01
  1817   0.338652E+03   0.820516E+01   0.568626E-01  -0.687698E+01
  1818   0.337484E+03   0.823292E+01   0.568009E-01  -0.674411E+01
  1819   0.336296E+03   0.826164E+01   0.567391E-01  -0.661518E+01
  1820   0.335124E+03   0.829095E+01   0.566771E-01  -0.649010E+01
  1821   0.333955E+03   0.832117E+01   0.566149E-01  -0.636894E+01
  1822   0.332772E+03   0.835206E+01   0.565525E-01  -0.625175E+01
  1823   0.331613E+03   0.838380E+01   0.564900E-01  -0.613853E+01
  1824   0.330425E+03   0.841594E+01   0.564272E-01  -0.602919E+01
  1825   0.329239E+03   0.844872E+01   0.563643E-01  -0.592402E+01
  1826   0.328047E+03   0.848295E+01   0.563012E-01  -0.582278E+01
  1827   0.326864E+03   0.851746E+01   0.562380E-01  -0.572555E+01
  1828   0.325666E+03   0.855249E+01   0.561745E-01  -0.563245E+01
  1829   0.324470E+03   0.858729E+01   0.561110E-01  -0.554335E+01
  1830   0.323274E+03   0.862410E+01   0.560473E-01  -0.545829E+01
  1831   0.322080E+03   0.866071E+01   0.559834E-01  -0.537737E+01
  1832   0.320878E+03   0.869787E+01   0.559194E-01  -0.530055E+01
  1833   0.319684E+03   0.873557E+01   0.558552E-01  -0.522771E+01
  1834   0.318491E+03   0.877310E+01   0.557909E-01  -0.515919E+01
  1835   0.317291E+03   0.881194E+01   0.557265E-01  -0.509449E+01
  1836   0.316090E+03   0.885211E+01   0.556620E-01  -0.503412E+01
  1837   0.314898E+03   0.889064E+01   0.555973E-01  -0.497778E+01
  1838   0.313705E+03   0.893051E+01   0.555326E-01  -0.492561E+01
  1839   0.312505E+03   0.897098E+01   0.554677E-01  -0.487748E+01
  1840   0.311319E+03   0.901059E+01   0.554027E-01  -0.483352E+01
  1841   0.310133E+03   0.905157E+01   0.553376E-01  -0.479360E+01
  1842   0.308947E+03   0.909244E+01   0.552725E-01  -0.475779E+01
  1843   0.307760E+03   0.913321E+01   0.552072E-01  -0.472609E+01
  1844   0.306581E+03   0.917463E+01   0.551419E-01  -0.469836E+01
  1845   0.305422E+03   0.921598E+01   0.550764E-01  -0.467475E+01
  1846   0.304241E+03   0.925799E+01   0.550109E-01  -0.465505E+01
  1847   0.303073E+03   0.929995E+01   0.549453E-01  -0.463955E+01
  1848   0.301905E+03   0.934185E+01   0.548797E-01  -0.462790E+01
  1849   0.300743E+03   0.938371E+01   0.548140E-01  -0.462024E+01
  1850   0.299587E+03   0.942553E+01   0.547483E-01  -0.461652E+01
  1851   0.298415E+03   0.946807E+01   0.546824E-01  -0.461673E+01
  1852   0.297279E+03   0.951134E+01   0.546166E-01  -0.462090E+01
  1853   0.296126E+03   0.955312E+01   0.545507E-01  -0.462887E+01
  1854   0.294987E+03   0.959490E+01   0.544848E-01  -0.464079E+01
  1855   0.293854E+03   0.963595E+01   0.544188E-01  -0.465647E+01
  1856   0.292733E+03   0.967777E+01   0.543529E-01  -0.467581E+01
  1857   0.291611E+03   0.972036E+01   0.542869E-01  -0.469899E+01
  1858   0.290494E+03   0.976150E+01   0.542209E-01  -0.472587E+01
  1859   0.289390E+03   0.980343E+01   0.541548E-01  -0.475653E+01
  1860   0.288284E+03   0.984394E+01   0.540888E-01  -0.479067E+01
  1861   0.287198E+03   0.988525E+01   0.540228E-01  -0.482855E+01
  1862   0.286117E+03   0.992590E+01   0.539568E-01  -0.486986E+01
  1863   0.285027E+03   0.996664E+01   0.538908E-01  -0.491463E+01
  1864   0.283963E+03   0.100082E+02   0.538248E-01  -0.496293E+01
  1865   0.282897E+03   0.100484E+02   0.537588E-01  -0.501465E+01
  1866   0.281850E+03   0.100879E+02   0.536929E-01  -0.506978E+01
  1867   0.280793E+03   0.101276E+02   0.536270E-01  -0.512805E+01
  1868   0.279756E+03   0.101667E+02   0.535611E-01  -0.518977E+01
  1869   0.278731E+03   0.102051E+02   0.534953E-01  -0.525458E+01
  1870   0.277710E+03   0.102437E+02   0.534295E-01  -0.532273E+01
  1871   0.276693E+03   0.102825E+02   0.533638E-01  -0.539385E+01
  1872   0.275696E+03   0.103199E+02   0.532981E-01  -0.546820E+01
  1873   0.274702E+03   0.103575E+02   0.532325E-01  -0.554548E+01
  1874   0.273721E+03   0.103938E+02   0.531670E-01  -0.562580E+01
  1875   0.272750E+03   0.104303E+02   0.531016E-01  -0.570902E+01
  1876   0.271784E+03   0.104662E+02   0.530362E-01  -0.579502E+01
  1877   0.270829E+03   0.105016E+02   0.529709E-01  -0.588389E+01
